Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,timestamp,Good/Bad
47,198,-0.002,-0.0005,100,Bad,14.62,21.61,1.3,48.02,520.39,2388.13,8165.76,8.4854,0.03,395,2388,100,38.65,23.1176,04/02/2020 02:40,1
47,199,0.0052,0.0004,100,518.67,14.62,21.61,1.3,stop,520.28,2388.15,8165.48,8.4941,0.03,394,2388,100,38.62,23.0752,04/02/2020 02:45,1
47,201,0.0004,-0.0005,100,518.67,14.62,21.61,1.3,48.04,520.53,2388.15,8171.36,8.4752,0.03,395,2388,100,38.68,23.1646,04/02/2020 02:55,1
47,202,-0.005,0.0004,100,518.67,14.62,21.61,1.3,48.07,520.49,2388.2,8170.05,8.4844,0.03,395,2388,100,38.66,22.9843,04/02/2020 03:00,1
47,204,0.0032,-0.0004,100,518.67,14.62,21.61,1.3,48.13,520.23,2388.15,8167.8,8.5228,0.03,395,2388,100,38.68,23.1709,04/02/2020 03:10,1
47,205,-0.0069,-0.0001,100,518.67,14.62,21.61,1.3,47.98,520.43,2388.15,8173.16,8.5473,0.03,Bad,2388,100,38.56,23.191,04/02/2020 03:15,1
47,206,-0.002,0.0001,100,518.67,14.62,21.61,1.3,47.96,520.64,2388.15,8166.29,8.4887,0.03,396,2388,100,38.42,23.0552,04/02/2020 03:20,1
47,207,-0.0024,-0.0003,100,518.67,14.62,21.61,1.3,48.13,520.12,2388.23,8176.28,8.5257,0.03,396,2388,100,38.36,23.065,04/02/2020 03:25,1
47,208,-0.0006,-0.0005,100,518.67,14.62,21.61,1.3,48.12,519.5,2388.19,8174.65,8.53,0.03,397,2388,100,38.57,23.1465,04/02/2020 03:30,1
47,209,0.0044,0,100,518.67,14.62,21.61,1.3,48.05,No Data,2388.18,8173.07,8.5429,0.03,396,2388,100,38.4,23.1393,04/02/2020 03:35,1
47,211,-0.0006,-0.0005,100,518.67,14.62,21.61,1.3,48.14,520.18,2388.21,8173.23,8.4635,0.03,396,2388,100,38.25,23.0423,04/02/2020 03:45,1
47,212,-0.0021,start,100,518.67,14.62,21.61,1.3,47.97,520.55,2388.23,8171.29,8.5209,0.03,396,2388,100,38.53,23.0345,04/02/2020 03:50,1
47,213,-0.0015,-0.0003,100,518.67,14.62,21.61,1.3,48.23,520.18,2388.23,8176.56,8.527,0.03,397,2388,100,38.59,22.965,04/02/2020 03:55,1
47,214,0.0032,-0.0001,100,518.67,14.62,21.61,1.3,48.28,519.72,2388.22,8176.36,8.5238,0.03,395,2388,100,38.48,23.1299,04/02/2020 04:00,1
47,Bad,0.0032,-0.0003,100,518.67,start,21.61,,47.84,520.43,2388.2,8171.3,8.5001,0.03,396,2388,100,38.49,23.0978,04/02/2020 03:05,1
47,Missing,0.0002,-0.0003,100,518.67,14.62,21.61,1.3,47.16,522.44,2388,8142.85,8.3755,0.03,392,2388,100,39,23.3781,04/01/2020 12:55,0
47,start,-0.0002,0.0001,100,518.67,14.62,21.61,1.3,47.11,522.51,2387.99,8148.55,8.4122,0.03,391,2388,100,39.06,23.4204,04/01/2020 13:45,0
48,1,0.0022,-0.0001,100,518.67,14.62,21.61,1.3,47.39,521.98,2388.02,8148.9,8.4149,0.03,391,2388,100,39.01,23.4323,04/02/2020 04:05,0
48,2,0.0033,0,100,518.67,stop,21.61,1.3,47.26,522.48,2387.99,8144.72,8.4182,0.03,394,2388,100,39,23.3808,04/02/2020 04:10,0
48,4,0.0004,-0.0002,100,518.67,14.62,21.61,1.3,47.39,522.38,2388.03,8148.32,8.4051,0.03,393,2388,100,39.21,23.2644,04/02/2020 04:20,0
48,6,0.0015,0.0002,100,518.67,14.62,21.61,1.3,47.32,522.38,2387.99,8146.34,8.4022,0.03,392,2388,100,38.89,23.3299,04/02/2020 04:30,0
48,8,0.0025,0.0001,100,518.67,14.62,21.61,start,47.46,522.15,2388.06,8141.87,8.4118,0.03,391,2388,100,39.12,23.3935,04/02/2020 04:40,0
48,9,-0.0027,0.0001,100,518.67,14.62,21.61,1.3,47.16,522.13,2387.99,8144.64,8.4081,0.03,393,2388,100,38.96,23.3517,04/02/2020 04:45,0
48,10,0.003,-0.0001,100,518.67,14.62,21.61,1.3,46.94,521.96,2387.96,8149.69,8.39,0.03,391,2388,100,39.01,23.5182,04/02/2020 04:50,0
48,11,-0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.27,521.87,2388,8150.89,8.4178,0.03,391,2388,100,38.85,23.4575,04/02/2020 04:55,0
48,12,0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.16,522.4,2388.01,8144.6,8.3824,0.03,391,2388,100,39.01,23.4385,04/02/2020 05:00,0
48,13,0.0025,-0.0002,100,518.67,14.62,21.61,1.3,47.11,521.79,2387.97,8138.26,8.4151,0.03,392,2388,100,38.88,23.4703,04/02/2020 05:05,0
48,14,0,-0.0002,100,518.67,14.62,21.6,1.3,47.01,522.16,2388.03,8143.53,8.4054,0.03,390,2388,100,38.96,23.3859,04/02/2020 05:10,0
48,15,-0.0036,-0.0001,100,518.67,14.62,21.6,1.3,47.31,522.47,2388.01,8148.07,8.4253,0.03,392,2388,100,39.14,23.4874,04/02/2020 05:15,0
48,16,0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.33,522.66,2387.99,8144.07,8.4081,0.03,392,2388,100,39,23.3461,04/02/2020 05:20,0
48,17,0.0025,-0.0005,100,518.67,,21.61,1.3,47.1,522.43,2388.03,8150.45,8.4168,0.03,392,2388,100,38.91,23.4134,04/02/2020 05:25,0
48,18,0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.12,522.21,2387.97,8150.72,8.425,0.03,391,2388,100,38.88,23.4058,04/02/2020 05:30,0
48,21,-0.0023,0.0004,100,518.67,14.62,21.61,1.3,47.18,522.21,2388.03,8147.33,8.3984,0.03,392,2388,100,39.07,23.4726,04/02/2020 05:45,0
48,22,0.0031,0.0004,100,518.67,14.62,21.61,1.3,47.06,522.49,2387.99,8148.61,8.4103,0.03,393,2388,100,38.92,23.4722,04/02/2020 05:50,0
48,23,-0.0004,0.0001,100,518.67,14.62,21.6,1.3,47.24,522.37,2388.03,8147.17,8.3828,0.03,stop,2388,100,39.1,23.2976,04/02/2020 05:55,0
48,24,-0.0023,0.0002,100,518.67,14.62,21.61,1.3,47.21,522.18,2388.04,8144.37,8.452,0.03,392,2388,100,38.97,23.4347,04/02/2020 06:00,0
48,26,0.0009,-0.0001,100,518.67,14.62,21.61,1.3,47.21,522.44,2388.06,8146.97,8.3984,0.03,390,2388,100,38.98,23.3157,04/02/2020 06:10,0
48,27,0.0022,0.0001,100,518.67,14.62,21.61,1.3,47.44,522.13,2388.03,8150.42,8.4059,0.03,391,2388,100,38.99,23.435,04/02/2020 06:15,0
48,28,0.0013,-0.0003,100,518.67,I/O,21.61,1.3,47.31,522.05,2387.99,8151.99,8.3972,0.03,391,2388,100,38.85,23.3393,04/02/2020 06:20,0
48,29,0.0009,0.0002,100,518.67,14.62,21.61,1.3,No Data,522.45,2387.99,8147.49,8.4041,0.03,392,2388,100,39.09,23.4955,04/02/2020 06:25,0
48,31,0.0055,0.0004,100,518.67,14.62,21.61,1.3,47.28,521.99,2387.99,8149.31,8.4127,0.03,391,2388,100,39.25,23.3682,04/02/2020 06:35,0
48,33,0.0013,-0.0001,100,I/O,14.62,21.61,1.3,47.24,522.48,2387.98,8142.09,8.4372,0.03,393,2388,100,38.91,23.3628,04/02/2020 06:45,0
48,34,-0.0015,-0.0001,start,518.67,14.62,21.61,1.3,47.33,522.62,2388.01,8144.97,8.3651,0.03,392,2388,100,39.12,23.3232,04/02/2020 06:50,0
48,35,0.0034,-0.0001,100,518.67,14.62,21.61,1.3,47.15,522.66,2388.08,8145.03,8.438,0.03,391,2388,100,38.72,23.4334,04/02/2020 06:55,0
48,36,0.0001,0.0005,100,518.67,14.62,21.61,1.3,47.31,522.45,2388.06,8147.64,8.4164,0.03,390,2388,100,39.08,23.4601,04/02/2020 07:00,0
48,37,-0.0011,0.0001,100,518.67,14.62,21.6,1.3,47.11,522.06,2388.03,8146.17,,0.03,392,,100,39.08,23.4468,04/02/2020 07:05,0
48,38,0.0006,start,100,518.67,14.62,21.61,1.3,47.24,522.41,2388.01,8151.48,8.4222,0.03,392,2388,Missing,38.92,23.3366,04/02/2020 07:10,0
48,41,0.0003,-0.0005,100,518.67,14.62,21.6,1.3,47.33,522.23,2388.02,8147.85,Missing,0.03,No Data,2388,100,38.99,23.4511,04/02/2020 07:25,0
48,42,-0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.13,522.2,2387.99,8147.53,8.3996,0.03,391,2388,100,38.82,23.4084,04/02/2020 07:30,0
48,44,-0.0013,0.0005,100,518.67,14.62,21.6,1.3,47.05,522.01,2388.03,8146.44,8.3957,0.03,391,2388,100,39.05,23.4356,04/02/2020 07:40,0
48,45,0.0005,0.0001,100,518.67,14.62,21.61,1.3,47.16,522.12,2388.07,8137.78,8.3878,0.03,392,2388,100,38.72,23.3696,04/02/2020 07:45,0
48,46,0.0015,0.0001,100,518.67,14.62,21.61,1.3,47.21,522.69,2388,8149.34,8.3794,0.03,391,2388,100,39.06,23.3096,04/02/2020 07:50,0
48,47,0.001,-0.0005,100,518.67,14.62,21.61,1.3,47.24,521.99,2388.04,8147.93,8.4026,0.03,394,2388,100,39,23.3863,04/02/2020 07:55,0
48,48,0.0022,-0.0001,100,518.67,14.62,21.61,1.3,47.27,522.09,2387.94,8148.96,8.4226,0.03,391,2388,100,39.01,23.3603,04/02/2020 08:00,0
48,50,0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.23,522.22,2388.02,8143.03,,0.03,392,2388,100,39.09,23.3963,04/02/2020 08:10,0
48,52,0.0001,0,100,518.67,14.62,21.61,1.3,47.28,522.75,2388,8149.61,8.4004,0.03,391,2388,100,39.04,23.4298,04/02/2020 08:20,0
48,53,0.0047,0,100,518.67,14.62,21.61,1.3,47.29,522.26,2388.03,8144.72,8.3792,0.03,394,2388,100,38.83,23.353,04/02/2020 08:25,0
48,55,0.0013,0.0003,100,518.67,14.62,21.61,1.3,47.1,522.16,2388.02,8145.11,8.4213,no connection,393,2388,100,39.06,23.371,04/02/2020 08:35,0
48,57,-0.0008,-0.0003,100,518.67,14.62,21.61,1.3,47.16,522.52,2388.07,8147.8,8.3906,0.03,392,2388,100,38.92,23.3417,04/02/2020 08:45,0
48,58,-0.0024,0.0001,100,518.67,14.62,21.61,1.3,47.22,522.39,2387.95,8145.18,8.3903,0.03,392,2388,100,39.03,23.3852,04/02/2020 08:50,0
48,60,0.0012,0.0003,100,518.67,14.62,21.6,1.3,47.23,522.15,2388.01,8146.22,8.4251,0.03,391,2388,100,38.9,23.3977,04/02/2020 09:00,0
48,61,0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.34,522.13,2388.02,8147.89,8.4184,0.03,392,2388,100,38.78,23.3682,04/02/2020 09:05,0
48,63,-0.0015,-0.0003,100,518.67,14.62,21.61,1.3,47.18,522.46,2387.95,8152.55,8.4306,0.03,392,2388,100,38.99,23.4837,04/02/2020 09:15,0
48,64,0.0003,-0.0003,100,518.67,14.62,21.61,1.3,47.32,522.11,2387.99,8150.85,8.3648,0.03,391,2388,100,39.03,23.4145,04/02/2020 09:20,0
48,66,0.0034,0.0004,100,518.67,14.62,21.61,1.3,47.3,522.32,2387.93,8151.18,8.4118,0.03,391,2388,100,39.03,23.5172,04/02/2020 09:30,0
48,67,0.0032,0.0002,100,518.67,14.62,21.6,1.3,47.23,522.41,2388.07,8148.25,stop,0.03,392,2388,100,39.03,23.3576,04/02/2020 09:35,0
48,68,-0.0015,0,100,518.67,14.62,21.61,1.3,47.19,522.09,2387.98,8152.3,8.3949,0.03,391,2388,100,39.13,23.4937,04/02/2020 09:40,0
48,69,-0.0004,0.0001,100,518.67,14.62,21.61,1.3,47.26,522.32,2388,8151.2,8.4017,0.03,391,2388,100,39.08,23.4277,04/02/2020 09:45,0
48,70,-0.0024,-0.0002,100,518.67,14.62,21.61,1.3,47.27,522.97,2387.95,8146.86,8.4117,0.03,393,2388,100,39.03,23.3765,04/02/2020 09:50,0
48,71,-0.0014,-0.0005,100,518.67,14.62,21.61,1.3,47.29,521.69,2388.05,8147.57,8.4387,0.03,392,2388,100,39.17,23.4199,04/02/2020 09:55,0
48,73,0.001,0.0002,,518.67,14.62,21.61,1.3,47.17,522.8,2388.01,8151.58,8.4124,0.03,393,2388,100,39.04,23.3671,04/02/2020 10:05,0
48,74,0.0021,-0.0003,100,518.67,14.62,21.61,1.3,47.39,522.45,2387.99,8151.75,8.4105,0.03,391,2388,100,38.95,23.3725,04/02/2020 10:10,0
48,75,0.0009,-0.0001,100,518.67,14.62,21.61,1.3,47.24,522.27,2388.03,8146.95,8.3744,0.03,393,2388,100,38.92,23.2872,04/02/2020 10:15,0
48,76,-0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.31,522.3,2388.03,8148.63,8.4701,0.03,391,2388,100,38.95,23.459,04/02/2020 10:20,0
48,78,0.0005,0,100,518.67,14.62,21.61,1.3,47.41,522.36,2387.98,8148.95,8.4202,0.03,392,2388,100,39.01,23.4659,04/02/2020 10:30,0
48,79,0.0019,-0.0001,100,518.67,14.62,21.61,1.3,47.26,521.95,2387.99,8152.41,8.4206,0.03,392,2388,100,38.88,23.4111,04/02/2020 10:35,0
48,80,0.001,0.0004,100,518.67,14.62,21.61,1.3,47.15,522.39,2387.98,8149.96,8.3931,0.03,392,2388,100,38.99,23.492,04/02/2020 10:40,0
48,81,0,0.0001,100,518.67,14.62,21.61,1.3,47.25,522.31,2388.02,8144.94,8.3891,0.03,392,2388,100,38.88,23.431,04/02/2020 10:45,0
48,82,0.0002,0,100,518.67,14.62,21.61,1.3,47.38,522.5,2388.01,8150.17,8.4353,0.03,392,2388,100,39.15,23.3756,04/02/2020 10:50,0
48,84,0.0033,-0.0002,100,518.67,14.62,21.61,1.3,47.18,522.48,2388.02,8151.5,8.3702,0.03,394,2388,100,39,23.4543,04/02/2020 11:00,0
48,85,0.0011,-0.0004,100,518.67,14.62,21.61,1.3,47.24,522.51,2387.96,8148.85,8.4205,0.03,391,2388,100,38.93,23.3965,04/02/2020 11:05,0
48,86,0.0033,-0.0001,100,518.67,14.62,21.61,1.3,47.27,522.13,2388.08,8153.66,8.4137,0.03,392,2388,100,39.01,23.3646,04/02/2020 11:10,0
48,87,-0.0055,-0.0003,100,518.67,14.62,21.61,1.3,47.11,522.77,2387.99,8151.48,8.4385,0.03,392,2388,100,39.02,23.3078,04/02/2020 11:15,0
48,88,-0.0014,0.0004,100,518.67,14.62,21.61,1.3,47.18,522.18,2387.98,8151.18,8.4046,0.03,392,2388,100,38.9,23.4976,04/02/2020 11:20,0
48,90,0.0002,-0.0004,100,518.67,14.62,21.61,1.3,47.27,522.58,2387.97,8147.76,8.4214,0.03,392,2388,100,39.08,23.4554,04/02/2020 11:30,0
48,91,0.0005,-0.0004,100,518.67,14.62,21.61,1.3,47.15,521.86,2387.98,8151.93,8.3903,0.03,392,2388,100,38.78,23.4528,04/02/2020 11:35,0
48,92,0.0021,0.0004,100,518.67,14.62,Bad,1.3,47.24,522.2,2388.01,8149.59,8.3902,0.03,392,2388,100,39.21,23.4104,04/02/2020 11:40,0
48,93,-0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.35,522.04,2388,8152.73,8.3866,0.03,392,2388,100,38.96,23.3816,04/02/2020 11:45,0
48,94,0,0.0004,100,518.67,14.62,21.61,1.3,47.39,522.26,2388.03,8156.38,8.3954,0.03,392,2388,100,39.16,23.4658,04/02/2020 11:50,0
48,95,0.0002,0.0001,100,518.67,14.62,21.61,1.3,47.53,522.33,2387.99,8150.64,8.3951,0.03,391,2388,100,38.96,23.5076,04/02/2020 11:55,0
48,96,-0.0023,0.0001,100,518.67,14.62,21.61,1.3,47.3,522.03,2387.99,8150.46,8.4118,0.03,392,2388,100,38.9,23.4029,04/02/2020 12:00,0
48,97,0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.21,522.12,2387.95,8153.49,8.4335,0.03,392,2388,100,39.08,23.4349,04/02/2020 12:05,0
48,99,No Data,-0.0001,100,518.67,14.62,21.61,1.3,47.38,522.27,2388.05,8153.44,8.4169,0.03,392,2388,Missing,38.68,23.4172,04/02/2020 12:15,0
48,100,-0.0039,-0.0004,100,518.67,14.62,21.61,1.3,47.33,522.07,2387.99,8143.76,8.3974,0.03,392,2388,100,38.94,23.4921,04/02/2020 12:20,0
48,101,0.0004,no response,100,518.67,14.62,21.61,1.3,47.38,521.8,2387.97,8153.2,8.3922,0.03,392,2388,100,39.05,23.4642,04/02/2020 12:25,0
48,103,-0.0012,0,100,518.67,14.62,21.61,1.3,47.36,522,2388.04,8150.45,8.4417,0.03,392,2388,100,38.94,23.2994,04/02/2020 12:35,0
48,105,-0.0022,0.0005,100,518.67,14.62,21.61,1.3,47.29,522.44,2387.99,8154.72,8.4262,0.03,394,2388,100,38.94,23.3078,04/02/2020 12:45,0
48,107,0.0001,0.0003,100,518.67,14.62,21.61,1.3,47.37,522.48,2388.04,8149.16,8.4038,0.03,393,2388,100,39.04,23.4044,04/02/2020 12:55,0
48,108,0.0063,0.0005,100,518.67,14.62,21.61,1.3,47.53,521.81,2388.04,8155.53,8.4224,0.03,392,2388,100,38.95,23.2532,04/02/2020 13:00,0
48,111,0.0002,0.0003,100,518.67,14.62,21.61,No Data,47.33,522.59,2387.98,8152.11,8.4302,0.03,392,2388,100,39.12,23.409,04/02/2020 13:15,0
48,112,0.001,-0.0003,100,518.67,14.62,21.61,1.3,47.1,522.23,2388.04,8157.27,8.3802,0.03,392,2388,100,38.93,23.3286,04/02/2020 13:20,0
48,113,-0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.21,522,2388.03,8151.69,8.4191,0.03,393,2388,100,39.06,23.3109,04/02/2020 13:25,0
48,114,0.0007,0.0004,100,518.67,14.62,21.61,1.3,47.25,522.17,2388.07,8152.25,8.4315,0.03,393,stop,I/O,39,23.3964,04/02/2020 13:30,0
48,115,0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.36,522.1,2388,8156.13,8.4104,0.03,393,2388,100,38.96,23.4473,04/02/2020 13:35,0
48,117,-0.0012,0.0001,100,518.67,14.62,21.61,1.3,47.36,521.88,2388.04,8152.61,8.4382,0.03,392,2388,100,38.88,23.33,04/02/2020 13:45,0
48,118,0.0022,0.0003,100,518.67,14.62,21.61,1.3,47.35,521.63,2387.97,8154.35,8.4151,0.03,394,2388,100,39.02,23.4144,04/02/2020 13:50,0
48,119,0.001,0.0003,100,518.67,14.62,21.61,1.3,47.06,522.07,2387.99,8154.77,8.4299,0.03,392,2388,100,39,23.2948,04/02/2020 13:55,0
48,120,-0.0014,-0.0003,100,518.67,14.62,21.61,1.3,47.31,522.27,2388,8161.43,8.4052,0.03,392,2388,100,38.88,23.4132,04/02/2020 14:00,0
48,121,0.002,-0.0004,100,518.67,14.62,21.61,1.3,47.3,522.38,2388.03,8154.18,8.4567,0.03,391,2388,100,38.99,23.3528,04/02/2020 14:05,0
48,122,-0.0017,0.0003,100,518.67,14.62,21.61,1.3,47.38,522.15,2388,8152.6,8.3993,0.03,391,2388,100,39.16,23.3222,04/02/2020 14:10,0
48,123,-0.0006,-0.0004,100,518.67,14.62,21.61,1.3,47.2,521.99,2388.03,8157.78,8.4086,0.03,393,2388,100,39.1,23.3386,04/02/2020 14:15,0
48,124,0.0007,-0.0001,100,518.67,14.62,21.61,1.3,47.24,521.84,2388,8159.49,8.4541,0.03,392,2388,I/O,39.06,23.3738,04/02/2020 14:20,0
48,129,0.0015,-0.0004,start,518.67,14.62,21.61,1.3,47.23,522.12,2388.01,8158.56,8.414,0.03,393,2388,100,38.82,23.3757,04/02/2020 14:45,0
48,130,-0.0018,-0.0005,100,518.67,14.62,21.61,stop,47.24,522.59,2387.97,8157.2,8.4635,0.03,392,2388,100,38.95,23.3519,04/02/2020 14:50,0
48,131,0.0016,-0.0004,100,518.67,14.62,21.61,1.3,47.47,521.88,2388.02,8159.93,8.4019,0.03,392,2388,100,38.92,23.3736,04/02/2020 14:55,0
48,132,0.0012,0,100,518.67,14.62,21.61,1.3,47.44,522.22,2388.04,8159.86,8.3847,0.03,391,2388,100,39.03,23.3766,04/02/2020 15:00,0
48,134,-0.0022,-0.0004,100,518.67,14.62,21.61,1.3,47.27,521.89,2387.99,8159.75,8.4292,0.03,392,2388,100,38.99,23.347,04/02/2020 15:11,0
48,135,-0.0012,-0.0002,100,518.67,14.62,21.61,1.3,47.27,521.27,2387.98,8158.97,8.399,0.03,391,2388,100,38.82,23.2983,04/02/2020 15:15,0
48,137,0.0005,-0.0001,100,518.67,14.62,21.61,1.3,47.3,522.01,2388.01,8157.32,8.4055,0.03,391,2388,100,38.84,23.4128,04/02/2020 15:26,0
48,141,-0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.42,521.63,2388,8160.56,8.3977,0.03,392,2388,100,38.87,23.4452,04/02/2020 15:46,0
48,142,-0.0032,0.0002,100,518.67,14.62,21.6,1.3,47.24,522.6,2387.98,8162.77,8.3446,0.03,391,2388,100,39.07,23.4193,04/02/2020 15:50,0
48,143,-0.0038,0.0003,100,518.67,14.62,21.61,1.3,47.37,522.32,2388,8163.9,8.431,0.03,391,2388,100,39.01,23.3323,04/02/2020 15:55,0
48,144,0.0019,0.0002,100,518.67,14.62,21.61,1.3,47.19,start,2388.01,8162.83,8.4403,0.03,394,2388,100,39.06,23.4883,04/02/2020 16:00,0
48,145,-0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.36,522.1,2388.03,8164.54,8.3969,0.03,392,2388,100,38.96,23.3868,04/02/2020 16:05,0
48,146,0.002,-0.0002,100,518.67,14.62,21.61,1.3,47.37,521.45,2387.96,8165.11,8.4194,0.03,393,2388,100,39.04,23.3931,04/02/2020 16:10,0
48,147,-0.0017,0.0005,100,518.67,14.62,21.61,1.3,47.53,521.85,2388.02,8164.07,8.3923,0.03,392,2388,100,38.92,23.3166,04/02/2020 16:15,0
48,148,-0.0028,-0.0004,100,518.67,14.62,21.61,1.3,47.21,521.84,2388,8160.94,8.4309,0.03,392,2388,100,39.06,23.3924,04/02/2020 16:20,0
48,149,0.0013,-0.0004,100,518.67,14.62,21.61,1.3,47.44,521.99,2387.96,8160.03,8.4378,0.03,392,2388,100,38.88,23.3767,04/02/2020 16:25,0
48,150,0.0013,0.0002,100,no connection,14.62,21.61,1.3,47.3,521.2,2388.05,8160.37,8.4121,0.03,393,2388,100,38.85,23.3854,04/02/2020 16:30,0
48,151,-0.0055,0.0005,100,518.67,14.62,21.61,1.3,47.54,521.45,2388.02,8167.42,8.4248,0.03,392,2388,100,38.97,23.2836,04/02/2020 16:35,0
48,152,-0.0018,-0.0005,100,518.67,14.62,21.61,1.3,47.49,521.5,2387.98,8164.39,8.4345,0.03,391,2388,100,39.06,23.4439,04/02/2020 16:40,0
48,153,-0.0008,0.0001,100,518.67,14.62,21.61,1.3,47.2,521.99,2388.01,8169.85,8.4318,0.03,391,2388,100,38.94,23.2717,04/02/2020 16:45,0
48,156,-0.0011,-0.0004,100,518.67,14.62,21.61,1.3,47.31,521.21,2387.98,8171.18,8.4445,0.03,393,2388,No Data,38.96,23.3283,04/02/2020 17:00,0
48,157,0.0026,-0.0005,100,518.67,14.62,21.61,1.3,47.36,521.39,2388.02,8167.12,8.4177,0.03,392,2388,100,38.78,23.2402,04/02/2020 17:05,0
48,158,0.001,0.0002,100,518.67,14.62,21.61,1.3,47.5,521.74,2388.03,8170.44,8.4051,0.03,I/O,2388,100,38.96,23.2618,04/02/2020 17:10,0
48,159,-0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.4,522.09,2388.01,8171.24,8.4156,0.03,393,2388,100,38.89,23.3774,04/02/2020 17:15,0
48,160,0.0009,-0.0003,100,518.67,14.62,21.61,1.3,47.5,521.84,2388.02,8168.64,8.4616,0.03,394,2388,100,38.78,23.3298,04/02/2020 17:20,0
48,161,0.0007,-0.0001,100,518.67,14.62,21.61,1.3,47.25,521.92,2388.02,8169.93,8.4209,0.03,392,2388,100,38.82,23.4195,04/02/2020 17:25,0
48,162,0.001,-0.0005,100,518.67,14.62,21.61,1.3,47.33,521.2,2388.03,8172.98,8.4651,0.03,391,2388,100,38.86,23.2964,04/02/2020 17:30,0
48,165,0.0001,0.0002,100,518.67,14.62,21.61,1.3,47.36,522.32,2388,8178.94,8.4322,0.03,395,2388,100,38.68,23.2428,04/02/2020 17:45,0
48,167,-0.0019,-0.0003,100,518.67,14.62,21.61,1.3,47.45,521.97,Bad,8175.82,8.4383,0.03,392,2388,100,38.9,23.2416,04/02/2020 17:55,0
48,168,-0.0016,-0.0001,100,518.67,14.62,21.61,1.3,47.33,522.14,2388.03,8171.58,8.4134,0.03,394,2388,100,38.91,23.3072,04/02/2020 18:00,0
48,170,0.0005,-0.0004,100,518.67,14.62,21.61,1.3,47.29,522.36,2388.01,8171.82,8.4977,0.03,393,2388,100,38.92,23.2899,04/02/2020 18:10,0
48,171,-0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.46,521.87,2388.08,8178.24,8.4421,0.03,394,2388,100,38.81,23.2065,04/02/2020 18:15,0
48,172,0.0005,0.0002,100,518.67,14.62,21.61,1.3,47.28,521.92,2388.04,8180.34,8.4062,0.03,393,2388,100,38.68,23.423,04/02/2020 18:20,0
48,173,0.0003,-0.0001,100,518.67,14.62,21.61,1.3,47.47,521.72,2388.02,8180.95,8.4488,0.03,394,2388,100,38.74,23.2552,04/02/2020 18:25,0
48,175,0.002,-0.0002,start,518.67,14.62,21.61,1.3,47.38,521.61,2388.02,8183.38,8.4439,0.03,393,2388,100,38.84,23.3409,04/02/2020 18:35,0
48,176,-0.0018,0.0004,100,518.67,14.62,21.61,1.3,47.46,521.69,2388.06,8181.34,8.4136,Missing,393,2388,100,38.78,23.3887,04/02/2020 18:40,0
48,177,-0.0006,-0.0003,100,518.67,14.62,21.61,1.3,47.62,521.77,2388.08,8183.12,8.4167,0.03,394,2388,100,38.78,23.2869,04/02/2020 18:45,0
48,179,0.0039,0.0001,100,518.67,14.62,21.61,1.3,47.4,521.75,2388.03,8181.91,8.4377,0.03,393,2388,100,38.96,23.3672,04/02/2020 18:55,0
48,180,0.0022,-0.0004,100,518.67,14.62,21.61,1.3,47.5,521.9,2388.03,8183.92,8.4336,0.03,391,2388,100,38.78,23.2588,04/02/2020 19:00,0
48,181,-0.0027,-0.0005,100,518.67,14.62,21.61,1.3,47.61,521.32,2388.07,8185.11,8.4658,0.03,395,2388,100,38.81,23.3259,04/02/2020 19:05,0
48,182,0.0001,-0.0004,100,518.67,14.62,start,1.3,47.5,522.09,2387.98,8186.88,8.4261,0.03,393,2388,100,38.94,23.3445,04/02/2020 19:10,0
48,185,-0.0014,-0.0004,100,518.67,14.62,21.61,1.3,47.36,521.07,2388.02,8189.63,8.4457,0.03,393,2388,100,38.77,23.2795,04/02/2020 19:25,0
48,187,-0.0001,-0.0002,100,518.67,14.62,21.61,1.3,47.52,521.57,2388.07,8191.67,8.4314,0.03,394,2388,100,38.78,23.3541,04/02/2020 19:35,0
48,188,0.0018,0,100,518.67,14.62,21.61,1.3,47.65,521.82,2388.01,8198.76,8.4363,0.03,393,2388,100,38.72,23.2895,04/02/2020 19:40,0
48,189,0.0003,0,100,518.67,Bad,21.61,1.3,47.54,521.84,2388.04,8194.35,8.4462,0.03,392,2388,100,No Data,23.2525,04/02/2020 19:46,0
48,190,-0.0008,-0.0003,100,518.67,14.62,21.61,1.3,47.48,521.61,2388.01,8196.27,8.4243,0.03,394,2388,100,38.87,23.4068,04/02/2020 19:50,0
